TicketNum;Status;Time;GroupName;Owner
5080483;Assigned;07/06/2010 17:15;GRP161;RES581
5080483;Pending;07/06/2010 17:15;GRP161;RES581
5080483;Closed;07/06/2010 18:54;GRP161;RES581
5080546;Open;07/01/2010 21:09;GRP191;RES931
5080546;Notification;07/01/2010 21:20;GRP191;RES721
5080546;Analysis;07/01/2010 21:21;GRP191;RES721
5080546;Analysis;07/02/2010 00:19;GRP191;RES721
5080546;Pending;07/02/2010 00:20;GRP191;RES721
5080546;Analysis;07/02/2010 14:49;GRP191;RES931
5080546;Closed;07/02/2010 16:04;GRP191;RES341
5080607;Open;07/01/2010 21:42;GRP241;RES491
5080607;Notification;07/01/2010 21:45;GRP241;RES941
5080607;Closed;07/06/2010 17:04;GRP241;RES941
5080615;Open;07/01/2010 21:49;GRP181;RES951
5080615;Assigned;07/01/2010 21:51;GRP181;RES361
5080615;Notification;07/01/2010 21:51;GRP181;RES361
5080615;Analysis;07/01/2010 21:51;GRP181;RES361
5080615;Pending;07/01/2010 23:23;GRP181;RES361
5080615;Communication;07/03/2010 13:46;GRP181;RES361
5080615;Closed;07/07/2010 17:17;GRP181;RES361
5080626;Open;07/01/2010 21:52;GRP111;RES741
5080626;Notification;07/01/2010 21:58;GRP111;RES711
5080626;Analysis;07/01/2010 21:59;GRP111;RES711
5080626;Closed;07/01/2010 22:00;GRP111;RES711
5080653;Open;07/01/2010 22:11;GRP111;RES741
5080653;Notification;07/01/2010 22:14;GRP111;RES711
5080653;Analysis;07/01/2010 22:14;GRP111;RES711
5080653;Closed;07/01/2010 22:45;GRP111;RES711
5080767;Open;07/01/2010 23:51;GRP71;RES961
5080767;Assigned;07/02/2010 00:03;GRP71;RES231
5080767;Notification;07/02/2010 00:03;GRP71;RES231
5080767;Analysis;07/02/2010 00:03;GRP71;RES231
5080767;Pending;07/07/2010 15:08;GRP71;RES231
5080767;Closed;07/27/10 16:42;GRP71;RES231
5080789;Open;07/01/2010 23:45;GRP41;RES971
5080789;Assigned;07/01/2010 23:49;GRP41;RES981
5080789;Notification;07/01/2010 23:49;GRP41;RES981
5080789;Pending;07/02/2010 00:29;GRP41;RES981
5080789;Pending;07/06/2010 17:47;GRP41;RES981
5080789;Assigned;07/14/10 07:01;GRP41;RES981
5080789;Reassigned;07/14/10 07:01;GRP41;RES981
5080789;Reassigned;07/14/10 07:01;GRP41;RES981
5080789;Alert;07/14/10 07:32;GRP41;RES981
5080789;Alert;07/14/10 08:33;GRP41;RES981
5080789;Alert;07/14/10 14:33;GRP41;RES981
5080789;Alert;07/14/10 22:01;GRP41;RES981
5080789;Assigned;07/14/10 22:13;GRP41;RES991
5080789;Analysis;07/14/10 22:13;GRP41;RES991
5080789;Analysis;07/14/10 22:15;GRP41;RES991
5080789;Notification;07/16/10 15:30;GRP41;RES991
5080789;Analysis;07/26/10 21:23;GRP41;RES991
5080789;Assigned;09/29/10 22:50;GRP41;RES991
5080789;Reassigned;09/29/10 22:50;GRP41;RES991
5080789;Reassigned;09/29/10 22:50;GRP41;RES991
5080789;Alert;09/29/10 23:20;GRP41;RES991
5080789;Alert;09/30/10 00:21;GRP41;RES991
5080789;Alert;09/30/10 06:21;GRP41;RES991
5080789;Assigned;09/30/10 12:47;GRP41;RES501
5080789;Notification;09/30/10 12:47;GRP41;RES501
5080789;Pending;09/30/10 15:27;GRP41;RES501
5080789;Analysis;09/30/10 15:41;GRP41;RES501
5080789;Pending;10/01/2010 14:42;GRP41;RES501
5080789;Pending;10/05/2010 13:15;GRP41;RES501
5080789;Closed;10/07/2010 10:12;GRP41;RES501
5080816;Open;07/02/2010 00:10;GRP161;RES821
5080816;Alert;07/02/2010 00:31;GRP161;RES81
5080816;Alert;07/02/2010 00:52;GRP161;RES81
5080816;Alert;07/02/2010 01:13;GRP161;RES81
5080816;Notification;07/02/2010 01:59;GRP161;RES581
5080816;Analysis;07/02/2010 01:59;GRP161;RES581
5080816;Pending;07/06/2010 17:18;GRP161;RES581
5080816;Assigned;07/06/2010 17:19;GRP161;RES581
5080816;Pending;07/06/2010 17:19;GRP161;RES581
5080816;Pending;07/20/10 18:24;GRP161;RES581
5080816;Closed;07/20/10 18:32;GRP161;RES581
5080849;Open;07/02/2010 00:40;GRP21;RES61
5080849;Alert;07/02/2010 01:00;GRP21;RES81
5080849;Notification;07/02/2010 01:04;GRP21;RES11
5080849;Analysis;07/02/2010 01:04;GRP21;RES11
5080849;Reassigned;07/02/2010 10:37;GRP21;RES21
5080849;Closed;07/02/2010 17:05;GRP21;RES61
5080849;Closed;07/07/2010 22:31;GRP21;RES71
5080849;Closed;07/14/10 14:45;GRP21;RES21
5080861;Open;07/02/2010 00:46;GRP251;RES281
5080861;Notification;07/02/2010 01:06;GRP251;RES1001
5080861;Analysis;07/02/2010 01:06;GRP251;RES1001
5080861;Analysis;07/02/2010 04:48;GRP251;RES281
5080861;Analysis;07/02/2010 04:48;GRP251;RES281
5080861;Closed;07/02/2010 04:48;GRP251;RES281
5080902;Open;07/02/2010 01:26;GRP01;RES1011
5080902;Notification;07/02/2010 01:31;GRP01;RES11
5080902;Assigned;07/02/2010 01:31;GRP01;RES1021
5080902;Analysis;07/02/2010 01:31;GRP01;RES1021
5080902;Pending;07/02/2010 04:56;GRP01;RES1021
5080902;Closed;07/06/2010 04:54;GRP01;RES1021
5080902;Closed;07/06/2010 04:54;GRP01;RES1021
5080974;Open;07/02/2010 04:12;GRP21;RES91
5080974;Notification;07/02/2010 04:18;GRP21;RES11
5080974;Analysis;07/02/2010 04:18;GRP21;RES11
5080974;Analysis;07/02/2010 04:29;GRP21;RES11
5080974;Assigned;07/02/2010 04:30;GRP21;RES741
5080974;Analysis;07/02/2010 04:30;GRP21;RES741
5080974;Reassigned;07/02/2010 04:47;GRP21;RES741
5080974;Closed;07/02/2010 04:48;GRP21;RES11
5080974;Closed;07/07/2010 23:22;GRP21;RES71
5080990;Open;07/02/2010 04:54;GRP21;RES91
5080990;Alert;07/02/2010 05:05;GRP21;RES81
5080990;Notification;07/02/2010 05:06;GRP21;RES11
5080990;Analysis;07/02/2010 05:07;GRP21;RES11
5080990;Assigned;07/02/2010 05:14;GRP21;RES11
5080990;Reassigned;07/02/2010 05:14;GRP21;RES11
5080990;Closed;07/02/2010 16:58;GRP21;RES11
5080990;Closed;07/07/2010 23:22;GRP21;RES71
5081013;Open;07/02/2010 05:56;GRP191;RES91
5081013;Notification;07/02/2010 06:00;GRP191;RES1031
5081013;Analysis;07/02/2010 06:00;GRP191;RES1031
5081013;Reassigned;07/06/2010 16:16;GRP191;RES91
5081013;Closed;07/06/2010 16:29;GRP191;RES1041
5081013;Closed;07/07/2010 23:20;GRP191;RES71
5081014;Open;07/02/2010 06:03;GRP51;RES191
5081014;Alert;07/02/2010 06:24;GRP51;RES81
5081014;Alert;07/02/2010 06:44;GRP51;RES81
5081014;Alert;07/02/2010 07:05;GRP51;RES81
5081014;Alert;07/02/2010 08:04;GRP51;RES81
5081014;Notification;07/02/2010 12:11;GRP51;RES471
5081014;Assigned;07/02/2010 12:12;GRP51;RES471
5081014;Analysis;07/02/2010 12:12;GRP51;RES471
5081014;Analysis;07/02/2010 12:45;GRP51;RES471
5081014;Reassigned;07/02/2010 13:03;GRP51;RES471
5081014;Closed;07/02/2010 13:04;GRP51;RES471
5081094;Open;07/02/2010 08:18;GRP31;RES91
5081094;Notification;07/02/2010 08:19;GRP31;RES1051
5081094;Assigned;07/02/2010 08:26;GRP31;RES1061
5081094;Reassigned;07/02/2010 08:26;GRP31;RES1051
5081094;Assigned;07/02/2010 08:37;GRP31;RES101
5081094;Reassigned;07/02/2010 08:37;GRP31;RES1061
5081094;Reassigned;07/02/2010 08:37;GRP31;RES1061
5081094;Notification;07/02/2010 08:41;GRP31;RES1061
5081094;Analysis;07/02/2010 08:42;GRP31;RES1061
5081094;Closed;07/02/2010 09:01;GRP31;RES101
5081094;Closed;07/07/2010 23:20;GRP31;RES71
5081104;Open;07/02/2010 08:58;GRP51;RES1071
5081104;Communication;07/02/2010 08:59;GRP51;RES1071
5081104;Alert;07/02/2010 09:19;GRP51;RES81
5081104;Alert;07/02/2010 09:40;GRP51;RES81
5081104;Alert;07/02/2010 10:01;GRP51;RES81
5081104;Alert;07/02/2010 10:59;GRP51;RES81
5081104;Notification;07/02/2010 12:13;GRP51;RES471
5081104;Assigned;07/02/2010 12:13;GRP51;RES931
5081104;Analysis;07/02/2010 12:13;GRP51;RES931
5081104;Communication;07/02/2010 13:41;GRP51;RES931
5081104;Pending;07/02/2010 13:41;GRP51;RES931
5081104;Pending;07/02/2010 14:02;GRP51;RES931
5081104;Pending;07/02/2010 14:26;GRP51;RES931
5081104;Reassigned;07/02/2010 15:52;GRP51;RES931
5081104;Reassigned;07/06/2010 12:49;GRP51;RES931
5081104;Closed;07/13/10 22:08;GRP51;RES931
5081216;Open;07/02/2010 10:42;GRP51;RES211
5081216;Alert;07/02/2010 11:03;GRP51;RES81
5081216;Alert;07/02/2010 11:23;GRP51;RES81
5081216;Alert;07/02/2010 11:44;GRP51;RES81
5081216;Notification;07/02/2010 12:14;GRP51;RES471
5081216;Assigned;07/02/2010 12:14;GRP51;RES471
5081216;Analysis;07/02/2010 12:14;GRP51;RES471
5081216;Analysis;07/02/2010 12:48;GRP51;RES471
5081216;Reassigned;07/02/2010 13:05;GRP51;RES471
5081216;Closed;07/02/2010 13:05;GRP51;RES471
5081222;Open;07/02/2010 11:03;GRP91;RES281
5081222;Notification;07/02/2010 11:08;GRP91;RES431
5081222;Closed;07/06/2010 18:33;GRP91;RES291
5081222;Closed;07/13/10 20:34;GRP91;RES431
5081232;Open;07/02/2010 11:22;GRP221;RES91
5081232;Alert;07/02/2010 11:33;GRP221;RES81
5081232;Alert;07/02/2010 11:43;GRP221;RES81
5081232;Notification;07/02/2010 11:47;GRP221;RES431
5081232;Notification;07/13/10 20:34;GRP221;RES431
5081232;Closed;08/12/2010 17:35;GRP221;RES811
5081238;Open;07/02/2010 11:32;GRP81;RES91
5081238;Alert;07/02/2010 11:42;GRP81;RES81
5081238;Alert;07/02/2010 11:53;GRP81;RES81
5081238;Alert;07/02/2010 12:04;GRP81;RES81
5081238;Notification;07/02/2010 12:20;GRP81;RES431
5081238;Reassigned;07/02/2010 14:32;GRP81;RES91
5081238;Notification;07/13/10 20:34;GRP81;RES431
5081238;Closed;07/15/10 21:00;GRP81;RES1081
5081242;Open;07/02/2010 11:34;GRP81;RES91
5081242;Alert;07/02/2010 11:45;GRP81;RES81
5081242;Alert;07/02/2010 11:55;GRP81;RES81
5081242;Alert;07/02/2010 12:06;GRP81;RES81
5081242;Notification;07/02/2010 12:20;GRP81;RES431
5081242;Closed;07/09/2010 17:08;GRP81;RES1081
5081242;Closed;07/13/10 20:34;GRP81;RES431
5081284;Open;07/02/2010 12:24;GRP261;RES1091
5081284;Alert;07/02/2010 12:45;GRP261;RES81
5081284;Alert;07/02/2010 13:05;GRP261;RES81
5081284;Alert;07/02/2010 13:26;GRP261;RES81
5081284;Closed;07/02/2010 13:34;GRP261;RES1101
5081314;Open;07/02/2010 12:57;GRP51;RES1111
5081314;Assigned;07/02/2010 13:06;GRP51;RES1121
5081314;Notification;07/02/2010 13:06;GRP51;RES1121
5081314;Closed;07/02/2010 16:01;GRP51;RES1121
5081314;Communication;07/06/2010 12:47;GRP51;null
5081314;Alert;07/06/2010 13:17;GRP51;null
5081314;Reassigned;07/06/2010 13:31;GRP51;RES1131
5081314;Reassigned;07/06/2010 13:31;GRP51;RES1131
5081314;Alert;07/06/2010 14:01;GRP51;RES1131
5081314;Notification;07/06/2010 14:16;GRP51;RES1131
5081314;Assigned;07/06/2010 14:27;GRP51;RES471
5081314;Analysis;07/06/2010 14:27;GRP51;RES471
5081314;Pending;07/06/2010 14:35;GRP51;RES471
5081314;Pending;07/07/2010 14:22;GRP51;RES471
5081314;Closed;07/08/2010 15:30;GRP51;RES471
5081324;Open;07/02/2010 13:10;GRP181;RES891
5081324;Notification;07/02/2010 14:15;GRP181;RES841
5081324;Communication;07/02/2010 14:57;GRP181;RES1141
5081324;Assigned;07/02/2010 15:14;GRP181;RES1141
5081324;Reassigned;07/02/2010 15:14;GRP181;RES1141
5081324;Assigned;07/02/2010 15:19;GRP181;RES1151
5081324;Analysis;07/02/2010 15:19;GRP181;RES1151
5081324;Reassigned;07/02/2010 19:24;GRP181;RES1151
5081324;Pending;07/02/2010 23:24;GRP181;RES1151
5081324;Communication;07/03/2010 13:45;GRP181;RES1151
5081324;Pending;07/06/2010 18:32;GRP181;RES1151
5081324;Closed;07/12/2010 19:59;GRP181;RES1161
5081404;Open;07/02/2010 13:50;GRP51;RES931
5081404;Notification;07/02/2010 13:50;GRP51;RES931
5081404;Analysis;07/02/2010 13:50;GRP51;RES931
5081404;Analysis;07/02/2010 13:51;GRP51;RES931
5081404;Reassigned;07/02/2010 14:01;GRP51;RES931
5081404;Reassigned;07/02/2010 17:32;GRP51;RES931
5081404;Reassigned;07/02/2010 20:30;GRP51;RES931
5081404;Closed;07/02/2010 20:31;GRP51;RES931
5081413;Open;07/02/2010 14:29;GRP111;RES1141
5081413;Assigned;07/02/2010 14:30;GRP111;RES781
5081413;Notification;07/02/2010 14:30;GRP111;RES781
5081413;Notification;07/02/2010 14:31;GRP111;RES781
5081413;Analysis;07/02/2010 14:31;GRP111;RES781
5081413;Assigned;07/02/2010 15:09;GRP111;RES1171
5081413;Pending;07/02/2010 15:09;GRP111;RES1171
5081413;Pending;07/02/2010 15:49;GRP111;RES1171
5081413;Analysis;07/02/2010 19:53;GRP111;RES1171
5081413;Pending;07/03/2010 00:51;GRP111;RES1171
5081413;Analysis;07/05/2010 16:40;GRP111;RES1171
5081413;Closed;07/05/2010 16:41;GRP111;RES721
5081422;Open;07/02/2010 14:02;GRP271;RES491
5081422;Notification;07/02/2010 14:16;GRP271;RES941
5081422;Closed;07/02/2010 14:31;GRP271;RES941
5081440;Open;07/02/2010 14:08;GRP181;RES491
5081440;Notification;07/02/2010 14:14;GRP181;RES841
5081440;Communication;07/02/2010 14:22;GRP181;RES841
5081440;Pending;07/02/2010 14:23;GRP181;RES841
5081440;Analysis;07/02/2010 15:21;GRP181;RES841
5081440;Assigned;07/02/2010 15:54;GRP181;RES841
5081440;Analysis;07/02/2010 15:54;GRP181;RES841
5081440;Pending;07/02/2010 18:17;GRP181;RES841
5081440;Communication;07/03/2010 13:45;GRP181;RES841
5081440;Communication;07/06/2010 15:55;GRP181;RES841
5081440;Communication;07/08/2010 21:57;GRP181;RES841
5081440;Reassigned;07/08/2010 21:57;GRP181;RES841
5081440;Pending;07/20/10 20:59;GRP181;RES841
5081440;Pending;07/30/10 16:28;GRP181;RES841
5081440;Pending;08/13/10 00:09;GRP181;RES841
5081440;Closed;08/20/10 00:16;GRP181;RES841
5081473;Open;07/02/2010 14:28;GRP181;RES1181
5081473;Notification;07/02/2010 14:40;GRP181;RES841
5081473;Communication;07/02/2010 15:53;GRP181;RES841
5081473;Analysis;07/02/2010 16:11;GRP181;RES841
5081473;Assigned;07/02/2010 21:49;GRP181;RES841
5081473;Reassigned;07/02/2010 21:49;GRP181;RES841
5081473;Analysis;07/02/2010 21:49;GRP181;RES841
5081473;Pending;07/02/2010 22:44;GRP181;RES841
5081473;Communication;07/03/2010 13:44;GRP181;RES841
5081473;Closed;07/12/2010 15:15;GRP181;RES841
5081475;Open;07/02/2010 14:24;GRP51;RES1191
5081475;Alert;07/02/2010 14:55;GRP51;RES81
5081475;Assigned;07/02/2010 15:14;GRP51;RES1121
5081475;Notification;07/02/2010 15:14;GRP51;RES1121
5081475;Assigned;07/02/2010 15:29;GRP51;RES1121
5081475;Reassigned;07/02/2010 15:29;GRP51;RES1121
5081475;Reassigned;07/02/2010 15:29;GRP51;RES1121
5081475;Alert;07/02/2010 16:00;GRP51;RES1121
5081475;Alert;07/02/2010 17:00;GRP51;RES1121
5081475;Notification;07/02/2010 22:05;GRP51;RES1121
5081475;Analysis;07/03/2010 06:09;GRP51;RES1121
5081475;Assigned;07/03/2010 06:15;GRP51;RES1201
5081475;Analysis;07/03/2010 06:15;GRP51;RES1201
5081475;Reassigned;07/08/2010 18:08;GRP51;RES1201
5081475;Closed;07/12/2010 06:25;GRP51;RES1201
5081475;Closed;07/12/2010 06:25;GRP51;RES1201
5081475;Closed;07/12/2010 06:26;GRP51;RES1201
5081485;Open;07/02/2010 14:37;GRP51;RES1211
5081485;Alert;07/02/2010 14:58;GRP51;RES81
5081485;Alert;07/02/2010 15:18;GRP51;RES81
5081485;Alert;07/02/2010 15:39;GRP51;RES81
5081485;Alert;07/02/2010 16:38;GRP51;RES81
5081485;Notification;07/02/2010 21:50;GRP51;RES1221
5081485;Assigned;07/02/2010 21:53;GRP51;RES1221
5081485;Analysis;07/02/2010 21:53;GRP51;RES1221
5081485;Pending;07/02/2010 22:00;GRP51;RES1221
5081485;Analysis;07/05/2010 13:52;GRP51;RES1221
5081485;Assigned;07/06/2010 17:13;GRP51;RES141
5081485;Analysis;07/06/2010 17:13;GRP51;RES141
5081485;Reassigned;07/06/2010 22:18;GRP51;RES141
5081485;Closed;07/13/10 23:24;GRP51;RES141
5081498;Open;07/02/2010 14:35;GRP41;RES951
5081498;Alert;07/02/2010 14:56;GRP41;RES81
5081498;Alert;07/02/2010 15:16;GRP41;RES81
5081498;Alert;07/02/2010 15:37;GRP41;RES81
5081498;Notification;07/02/2010 16:09;GRP41;RES881
5081498;Assigned;07/02/2010 16:10;GRP41;RES121
5081498;Analysis;07/02/2010 16:10;GRP41;RES121
5081498;Analysis;07/02/2010 16:12;GRP41;RES121
5081498;Notification;07/02/2010 16:41;GRP41;RES121
5081498;Analysis;07/02/2010 16:42;GRP41;RES121
5081498;Pending;07/02/2010 18:34;GRP41;RES121
5081498;Closed;07/12/2010 22:27;GRP41;RES121
5081512;Open;07/02/2010 14:38;GRP281;RES581
5081512;Closed;07/02/2010 14:48;GRP281;RES581
5081529;Open;07/02/2010 14:50;GRP271;RES1231
5081529;Assigned;07/02/2010 14:50;GRP271;RES1241
5081529;Notification;07/02/2010 14:50;GRP271;RES1241
5081529;Assigned;07/02/2010 15:25;GRP271;RES1241
5081529;Reassigned;07/02/2010 15:25;GRP271;RES1241
5081529;Reassigned;07/02/2010 15:25;GRP271;RES1241
5081529;Notification;07/02/2010 15:51;GRP271;RES1241
5081529;Closed;07/02/2010 16:01;GRP271;RES941
5081532;Open;07/02/2010 14:49;GRP291;RES1251
5081532;Notification;07/02/2010 14:54;GRP291;RES1261
5081532;Analysis;07/02/2010 14:55;GRP291;RES1261
5081532;Closed;07/02/2010 17:18;GRP291;RES1271
5081536;Open;07/02/2010 14:52;GRP81;RES91
5081536;Alert;07/02/2010 15:13;GRP81;RES81
5081536;Alert;07/02/2010 15:33;GRP81;RES81
5081536;Alert;07/02/2010 15:54;GRP81;RES81
5081536;Notification;07/02/2010 16:19;GRP81;RES431
5081536;Reassigned;07/03/2010 15:32;GRP81;RES91
5081536;Closed;07/09/2010 17:07;GRP81;RES1081
5081536;Closed;07/13/10 20:35;GRP81;RES431
5081543;Open;07/02/2010 15:04;GRP261;RES1281
5081543;Notification;07/02/2010 15:06;GRP261;RES1291
5081543;Analysis;07/02/2010 15:07;GRP261;RES1291
5081543;Closed;07/02/2010 15:47;GRP261;RES1291
5081543;Closed;07/02/2010 15:48;GRP261;RES1291
5081559;Open;07/02/2010 15:07;GRP181;RES1181
5081559;Assigned;07/02/2010 15:08;GRP181;RES841
5081559;Notification;07/02/2010 15:08;GRP181;RES841
5081559;Communication;07/02/2010 15:20;GRP181;RES841
5081559;Pending;07/02/2010 15:21;GRP181;RES841
5081559;Communication;07/03/2010 13:44;GRP181;RES841
5081559;Communication;07/07/2010 15:32;GRP181;RES841
5081559;Pending;07/07/2010 15:32;GRP181;RES841
5081559;Analysis;07/09/2010 00:29;GRP181;RES841
5081559;Reassigned;07/09/2010 00:30;GRP181;RES841
5081559;Communication;07/09/2010 00:50;GRP181;RES841
5081559;Pending;07/09/2010 00:51;GRP181;RES841
5081559;Analysis;07/20/10 21:03;GRP181;RES841
5081559;Communication;07/21/10 15:53;GRP181;RES841
5081559;Communication;07/21/10 17:50;GRP181;RES841
5081559;Pending;07/21/10 17:51;GRP181;RES841
5081559;Pending;07/21/10 23:15;GRP181;RES841
5081559;Pending;07/30/10 16:29;GRP181;RES841
5081559;Pending;08/02/2010 21:22;GRP181;RES841
5081559;Pending;08/02/2010 21:32;GRP181;RES841
5081559;Pending;08/13/10 00:10;GRP181;RES841
5081559;Closed;08/17/10 19:33;GRP181;RES841
5081596;Open;07/02/2010 15:33;GRP111;RES1301
5081596;Alert;07/02/2010 15:44;GRP111;RES81
5081596;Notification;07/02/2010 15:49;GRP111;RES341
5081596;Assigned;07/02/2010 15:50;GRP111;RES341
5081596;Analysis;07/02/2010 15:50;GRP111;RES341
5081596;Closed;07/02/2010 16:01;GRP111;RES341
5081598;Open;07/02/2010 15:26;GRP271;RES1311
5081598;Assigned;07/02/2010 15:29;GRP271;RES941
5081598;Reassigned;07/02/2010 15:29;GRP271;RES1321
5081598;Reassigned;07/02/2010 15:29;GRP271;RES1321
5081598;Notification;07/02/2010 15:51;GRP271;RES1321
5081598;Closed;07/02/2010 19:39;GRP271;RES941
5081603;Open;07/02/2010 15:27;GRP61;RES1331
5081603;Alert;07/02/2010 23:27;GRP61;RES81
5081603;Alert;07/03/2010 15:28;GRP61;RES81
5081603;Alert;07/04/2010 15:29;GRP61;RES81
5081603;Alert;07/06/2010 15:27;GRP61;RES81
5081603;Assigned;07/08/2010 17:51;GRP61;RES1341
5081603;Reassigned;07/08/2010 17:51;GRP61;RES1331
5081603;Reassigned;07/08/2010 17:51;GRP61;RES1331
5081603;Closed;07/08/2010 18:06;GRP61;RES1341
5081605;Open;07/02/2010 15:31;GRP41;RES871
5081605;Assigned;07/02/2010 15:53;GRP41;RES521
5081605;Notification;07/02/2010 15:53;GRP41;RES521
5081605;Analysis;07/02/2010 15:53;GRP41;RES521
5081605;Pending;07/02/2010 15:58;GRP41;RES521
5081605;Pending;07/02/2010 16:50;GRP41;RES521
5081605;Analysis;07/07/2010 16:01;GRP41;RES521
5081605;Analysis;07/07/2010 16:14;GRP41;RES521
5081605;Analysis;07/14/10 17:45;GRP41;RES521
5081605;Pending;07/19/10 10:37;GRP41;RES521
5081605;Closed;07/30/10 14:01;GRP41;RES521
5081641;Open;07/02/2010 15:48;GRP271;RES1111
5081641;Notification;07/02/2010 15:50;GRP271;RES941
5081641;Closed;07/02/2010 16:20;GRP271;RES941
5081645;Open;07/02/2010 15:49;GRP51;RES691
5081645;Alert;07/02/2010 16:20;GRP51;RES81
5081645;Alert;07/02/2010 17:21;GRP51;RES81
5081645;Analysis;07/02/2010 22:10;GRP51;RES1221
5081645;Assigned;07/02/2010 22:12;GRP51;RES1351
5081645;Pending;07/02/2010 22:12;GRP51;RES1351
5081645;Alert;07/02/2010 22:42;GRP51;RES1351
5081645;Alert;07/02/2010 23:43;GRP51;RES1351
5081645;Alert;07/03/2010 05:43;GRP51;RES1351
5081645;Notification;07/03/2010 06:03;GRP51;RES1351
5081645;Pending;07/05/2010 07:54;GRP51;RES1351
5081645;Assigned;07/09/2010 16:53;GRP51;RES141
5081645;Analysis;07/09/2010 16:53;GRP51;RES141
5081645;Reassigned;07/09/2010 20:41;GRP51;RES141
5081645;Closed;07/09/2010 20:43;GRP51;RES141
5081725;Open;07/02/2010 16:34;GRP231;RES921
5081725;Notification;07/02/2010 16:41;GRP231;RES41
5081725;Closed;07/02/2010 18:34;GRP231;RES1361
5081779;Open;07/02/2010 16:54;GRP141;RES601
5081779;Notification;07/02/2010 16:56;GRP141;RES601
5081779;Analysis;07/02/2010 16:57;GRP141;RES601
5081779;Closed;07/02/2010 16:58;GRP141;RES601
5081840;Open;07/02/2010 17:18;GRP51;RES311
5081840;Assigned;07/02/2010 17:29;GRP51;RES1121
5081840;Notification;07/02/2010 17:29;GRP51;RES1121
5081840;Pending;07/02/2010 18:15;GRP51;RES1121
5081840;Closed;07/02/2010 18:44;GRP51;RES1121
5081840;Reassigned;07/06/2010 16:30;GRP51;RES1121
5081840;Reassigned;07/06/2010 16:30;GRP51;RES1121
5081840;Alert;07/06/2010 16:51;GRP51;RES1121
5081840;Alert;07/06/2010 17:11;GRP51;RES1121
5081840;Alert;07/06/2010 17:32;GRP51;RES1121
5081840;Notification;07/06/2010 17:33;GRP51;RES1121
5081840;Assigned;07/06/2010 17:34;GRP51;RES471
5081840;Analysis;07/06/2010 17:34;GRP51;RES471
5081840;Analysis;07/07/2010 11:49;GRP51;RES471
5081840;Reassigned;07/07/2010 11:56;GRP51;RES471
5081840;Closed;07/07/2010 11:59;GRP51;RES471
5081857;Open;07/02/2010 17:26;GRP161;RES751
5081857;Alert;07/02/2010 17:56;GRP161;RES81
5081857;Alert;07/02/2010 18:57;GRP161;RES81
5081857;Notification;07/02/2010 19:29;GRP161;RES581
5081857;Analysis;07/02/2010 19:29;GRP161;RES581
5081857;Closed;07/06/2010 15:39;GRP161;RES581
5081866;Open;07/02/2010 17:31;GRP51;RES1211
5081866;Alert;07/02/2010 17:51;GRP51;RES81
5081866;Alert;07/02/2010 18:12;GRP51;RES81
5081866;Alert;07/02/2010 18:32;GRP51;RES81
5081866;Alert;07/02/2010 19:31;GRP51;RES81
5081866;Notification;07/02/2010 22:02;GRP51;RES1221
5081866;Analysis;07/03/2010 06:08;GRP51;RES1201
5081866;Analysis;07/03/2010 06:11;GRP51;RES1201
5081866;Assigned;07/03/2010 06:13;GRP51;RES1371
5081866;Analysis;07/03/2010 06:13;GRP51;RES1371
5081866;Pending;07/05/2010 13:53;GRP51;RES1371
5081866;Pending;07/07/2010 13:13;GRP51;RES1371
5081866;Assigned;07/13/10 20:11;GRP51;RES471
5081866;Communication;07/13/10 20:11;GRP51;RES471
